MOOTMISE_AEG;MOODETUD_TUHIKAIK_PM;MOODETUD_POORETEL_PM;MOODETUD_TUHIKAIK_CO;MOODETUD_POORETEL_CO;MOODETUD_POORETEL_CO_CORR;MOODETUD_TUHIKAIK_HC;MOODETUD_POORETEL_HC;MOODETUD_TUHIKAIK_CO2;MOODETUD_POORETEL_CO2;MOODETUD_TUHIKAIK_O2;MOODETUD_POORETEL_O2;MOODETUD_POORETEL_LAMBDA;MOODETUD_SUITSUSUS;POORETE_TOSTMISE_AEG;TYHIKAIGU_POORDED;MAX_POORDED
15.03.2019 10:38:00;730;2340;0,01;0,04;;9;24;14,2;14,8;1,58;0,42;1,02;;;;
15.03.2019 10:41:00;690;2330;0,029;0,003;0,003;26;25;15,25;15,07;0,41;0,62;1,028;;;;
15.03.2019 10:42:00;;;;;;;;;;;;;1,27;1,48;790;4820
15.03.2019 10:46:00;;;;;;;;;;;;;0,02;1,3;800;4160
15.03.2019 10:47:00;680;2400;0,13;0,2;0,2;82;93;14,9;14,9;0,04;0,06;0,993;;;;
15.03.2019 10:49:00;880;2670;0,03;0,07;;53;52;15,1;14,6;0,07;0,34;1,01;;;;
15.03.2019 10:50:00;;;;;;;;;;;;;3,52;0,68;890;4410
15.03.2019 10:50:00;;;;;;;;;;;;;3,13;0,74;890;4380
15.03.2019 10:50:00;;;;;;;;;;;;;3,4;0,69;900;4410
15.03.2019 10:52:00;;;;;;;;;;;;;0,25;2,04;701;3844
15.03.2019 10:53:00;;;;;;;;;;;;;0;0,78;700;2500
15.03.2019 10:55:00;695;2673;0,02;0,02;;2;2;15,1;15,1;0,04;0,03;1;;;;
15.03.2019 10:58:00;;;;;;;;;;;;;0,27;0,18;705;4100
15.03.2019 10:59:00;920;3210;0,06;0,004;0,004;2;2;15,52;15,49;0,07;0,18;1,008;;;;
15.03.2019 11:00:00;660;2300;0;0,01;;9;28;1,8;14,5;21,29;0,55;1,02;;;;
15.03.2019 11:01:00;760;2290;0,069;0,033;0,033;29;20;15,22;15,23;-0,02;-0,02;0,997;;;;
15.03.2019 11:02:00;906;2592;0,05;0,17;;6;8;15,3;14,7;1,15;0,64;1,02;;;;
15.03.2019 11:02:00;740;2330;0;0;0;8;8;14,4;14,9;2,82;0,13;1,005;;;;
15.03.2019 11:02:00;896;2580;0,01;0,01;;6;7;15,1;15,2;0,19;0,03;1;;;;
15.03.2019 11:06:00;;;;;;;;;;;;;0,02;2,13;690;4440
15.03.2019 11:16:00;;;;;;;;;;;;;0,72;3,45;840;3890
15.03.2019 11:19:00;900;2820;0;0,09;;37;28;12,1;14,7;4,5;0,5;1,018;;;;
15.03.2019 11:21:00;820;2370;0,01;0,01;;7;6;14,8;14,9;0,68;0,15;1,01;;;;
15.03.2019 11:23:00;900;2425;0,01;0,01;;1;1;14,8;14,8;0,14;0,05;1;;;;
15.03.2019 11:27:00;903;2279;0,014;0,014;0,014;22;23;15,38;15,34;0,28;0,56;1,024;;;;
15.03.2019 11:28:00;;;;;;;;;;;;;0,52;2,62;810;4520
15.03.2019 11:32:00;;;;;;;;;;;;;0,43;0,13;498;2400
15.03.2019 11:33:00;746;2720;0,01;0,03;;20;23;14,8;15,3;0,62;0,04;1;;;;
15.03.2019 11:34:00;700;2390;0,17;0,1;;5;21;14,6;14,8;0,67;0,35;1,01;;;;
15.03.2019 11:42:00;;;;;;;;;;;;;0,39;0,87;800;5040
15.03.2019 11:42:00;;;;;;;;;;;;;0,68;1,63;800;4840
15.03.2019 11:44:00;;;;;;;;;;;;;0,45;1,39;830;5090
15.03.2019 11:50:00;700;2260;0,01;0,1;;3;6;13,6;14,7;7,65;0,17;1;;;;
15.03.2019 12:00:00;;;;;;;;;;;;;0,06;1,6;800;5060
15.03.2019 12:06:00;;;;;;;;;;;;;0,09;2,22;560;2100
15.03.2019 12:08:00;;;;;;;;;;;;;0;9,99;830;2500
15.03.2019 12:10:00;;;;;;;;;;;;;0,1;0,83;780;3930
15.03.2019 12:11:00;;;;;;;;;;;;;0,64;1,94;750;5060
15.03.2019 12:14:00;660;2870;0,18;0,07;0,07;96;54;14,6;14,9;0,6;0,04;0,997;;;;
15.03.2019 12:17:00;810;2420;0,06;0,04;;22;19;11,8;14,5;4,49;0,54;1,02;;;;
15.03.2019 12:17:00;725;2658;0,05;0,06;;11;14;15,2;15,2;0,14;0;1;;;;
15.03.2019 12:19:00;;;;;;;;;;;;;0,16;1,25;820;5130
15.03.2019 12:24:00;;;;;;;;;;;;;0,38;1,05;550;2320
15.03.2019 12:27:00;690;2250;0,27;0,16;0,16;99;86;14,6;14,8;0,35;0,18;1;;;;
15.03.2019 12:32:00;;;;;;;;;;;;;0,99;1,31;800;5230
15.03.2019 12:36:00;;;;;;;;;;;;;0,01;0,73;640;2530
15.03.2019 12:36:00;760;3110;0,02;0,02;;6;5;14,7;14,8;0,69;0,26;1,01;;;;
15.03.2019 12:39:00;820;2440;0,01;0,02;;7;8;15,1;15,1;0,08;0,1;1;;;;
15.03.2019 12:42:00;753;2567;0,01;0,01;;6;6;15,3;15,3;0;0;1;;;;
15.03.2019 12:44:00;;;;;;;;;;;;;0,23;1,88;600;2250
15.03.2019 12:47:00;990;2090;0;0;0;8;6;14,84;14,77;0,15;0,38;1,018;;;;
15.03.2019 12:53:00;;;;;;;;;;;;;6,56;1,33;900;5040
15.03.2019 12:56:00;;;;;;;;;;;;;0,35;3,02;820;5100
15.03.2019 13:03:00;;;;;;;;;;;;;0,01;0,73;880;2500
15.03.2019 13:05:00;710;6250;0;0;0;10;10;15,61;15,63;0,06;0,06;1,002;;;;
15.03.2019 13:09:00;1280;2496;0,01;0,03;;5;9;15;15;0,11;0,12;1;;;;
15.03.2019 13:17:00;;;;;;;;;;;;;0,05;0,13;828;2510
15.03.2019 13:20:00;750;2360;0,02;0,12;;0;0;15,8;15,8;0,4;0,3;1,012;;;;
15.03.2019 13:23:00;;;;;;;;;;;;;0,06;3,04;796;3473
15.03.2019 13:27:00;670;2300;0,102;0,104;0,104;41;41;15,69;15,69;0,04;0,04;0,997;;;;
15.03.2019 13:32:00;;;;;;;;;;;;;0;1,25;810;4170
15.03.2019 13:36:00;;;;;;;;;;;;;0,61;1,6;830;4610
15.03.2019 13:36:00;;;;;;;;;;;;;0,02;0,56;860;2540
15.03.2019 13:38:00;711;3380;0,017;0,015;0,015;18;18;15,22;15,23;0,42;0,42;1,018;;;;
15.03.2019 13:45:00;;;;;;;;;;;;;0,46;1,25;800;5200
15.03.2019 13:46:00;;;;;;;;;;;;;0,07;4,36;600;2080
15.03.2019 13:52:00;840;2600;0,01;0;0;3;2;13,1;14,9;5,27;0,07;1,003;;;;
15.03.2019 13:55:00;;;;;;;;;;;;;0,42;2,07;900;4760
15.03.2019 13:57:00;718;2385;0,003;0,003;0,003;0;1;15,34;15,36;0,17;0,4;1,018;;;;
15.03.2019 13:59:00;878;2406;0;0;;1;0;16;16,2;0,1;0,1;1,002;;;;
15.03.2019 14:03:00;;;;;;;;;;;;;1,41;1,89;900;4830
15.03.2019 14:12:00;690;2170;0;0;0;6;3;15,2;14,9;0,06;0,07;1,003;;;;
15.03.2019 14:13:00;;;;;;;;;;;;;0,57;1,25;740;4700
15.03.2019 14:14:00;;;;;;;;;;;;;0,05;1,26;900;4880
15.03.2019 14:15:00;;;;;;;;;;;;;0;1,06;680;3890
15.03.2019 14:18:00;740;2300;0,01;0,01;;9;8;14,7;14,8;0,34;0,32;1,01;;;;
15.03.2019 14:19:00;740;3200;0,011;0,023;0,023;4;4;15,08;14,98;0,23;0,37;1,016;;;;
15.03.2019 14:28:00;;;;;;;;;;;;;0,04;0;753;753
15.03.2019 14:28:00;650;2300;0,03;0,05;;7;6;14;15,2;4,63;0,28;1,01;;;;
15.03.2019 14:32:00;;;;;;;;;;;;;0,02;1,22;850;4580
15.03.2019 14:37:00;;;;;;;;;;;;;0,57;3,19;750;4880
15.03.2019 14:39:00;;;;;;;;;;;;;0,37;0,45;802;5160
15.03.2019 14:40:00;;;;;;;;;;;;;1,08;1,17;620;4470
15.03.2019 14:41:00;701;2352;0,014;0,002;0,002;1;0;15,34;15,29;0,23;0,44;1,02;;;;
15.03.2019 14:44:00;;;;;;;;;;;;;0,02;1,07;780;3970
15.03.2019 14:51:00;750;2940;0,05;0,05;;24;25;14,9;14,9;0,66;0,42;1,02;;;;
15.03.2019 14:54:00;;;;;;;;;;;;;0,5;1,52;792;4940
15.03.2019 14:58:00;;;;;;;;;;;;;0,06;0,7;820;4940
15.03.2019 14:59:00;659;3132;0,189;0,184;0,184;91;96;15,38;15,4;0,03;0,04;0,992;;;;
15.03.2019 15:00:00;705;2526;0,01;0,01;;9;8;14,9;15,2;0,61;0,03;1;;;;
15.03.2019 15:07:00;717;2535;0,01;0,01;;8;7;14,2;15,1;4,42;0,48;1,02;;;;
15.03.2019 15:08:00;;;;;;;;;;;;;0,74;1,38;700;4920
15.03.2019 15:19:00;;;;;;;;;;;;;0;1,97;570;2060
15.03.2019 15:23:00;;;;;;;;;;;;;0,16;1,52;800;4420
15.03.2019 15:26:00;780;2570;0,12;0,17;0,18;50;48;11,3;14,2;7,87;0,4;1,012;;;;
15.03.2019 15:28:00;;;;;;;;;;;;;0,29;1,75;700;4900
15.03.2019 15:28:00;830;3660;0,043;0,058;0,058;25;31;15,34;15,31;0,11;0,43;1,016;;;;
15.03.2019 15:33:00;;;;;;;;;;;;;1,38;0,72;830;4780
15.03.2019 15:33:00;;;;;;;;;;;;;1,23;0,93;820;4800
15.03.2019 15:33:00;;;;;;;;;;;;;1,72;0,62;820;4790
15.03.2019 15:42:00;;;;;;;;;;;;;0,25;1,4;600;2420
15.03.2019 15:47:00;;;;;;;;;;;;;0,05;1,28;600;2110
15.03.2019 15:50:00;;;;;;;;;;;;;0,11;1,03;820;4990
15.03.2019 15:52:00;;;;;;;;;;;;;1,61;1,2;750;4200
15.03.2019 16:00:00;;;;;;;;;;;;;1,08;2,36;700;4920
15.03.2019 16:02:00;709;2318;0,006;0;0;5;4;15,53;15,53;0,12;0,03;1,001;;;;
15.03.2019 16:07:00;;;;;;;;;;;;;1,78;1,66;990;4380
15.03.2019 16:11:00;;;;;;;;;;;;;1,34;1,02;800;1780
15.03.2019 16:14:00;662;2647;0,02;0,03;;30;48;14,9;15;0,39;0,35;1,01;;;;
15.03.2019 16:17:00;777;2568;0,02;0,006;0,006;6;3;15,48;15,65;0,1;0,39;1,017;;;;
15.03.2019 16:21:00;;;;;;;;;;;;;0,05;0,29;659;4770
15.03.2019 16:24:00;;;;;;;;;;;;;0,03;0,35;750;4080
15.03.2019 16:24:00;;;;;;;;;;;;;0,05;1,55;760;4920
15.03.2019 16:26:00;710;2545;0,01;0,03;;54;46;15;15,3;0,62;0,01;1;;;;
15.03.2019 16:30:00;;;;;;;;;;;;;0,02;0,94;700;3940
15.03.2019 16:32:00;700;2290;0,15;0,15;;0;0;15,4;15,6;0,6;0,1;1;;;;
15.03.2019 16:32:00;;;;;;;;;;;;;0,32;1,43;750;4690
15.03.2019 16:38:00;550;2680;0;0,01;0,01;8;14;14;14,2;0,88;0,6;1,028;;;;
15.03.2019 16:39:00;;;;;;;;;;;;;0,03;0,93;732;4650
15.03.2019 16:47:00;810;2610;0,04;0,03;;23;44;11,6;11,5;0,2;0,41;1,02;;;;
15.03.2019 16:53:00;;;;;;;;;;;;;0,7;2,02;800;5000
15.03.2019 16:59:00;700;2700;0,06;0,09;;7;3;15,2;14,2;0,17;0,64;1,03;;;;
15.03.2019 17:00:00;;;;;;;;;;;;;0,05;0,35;670;4490
15.03.2019 17:03:00;853;2496;0,01;0,01;;6;6;14,8;14,9;0,19;0,06;1;;;;
15.03.2019 17:15:00;;;;;;;;;;;;;0,43;1,46;900;5040
15.03.2019 17:23:00;;;;;;;;;;;;;0,16;1,49;840;4800
15.03.2019 17:26:00;800;2896;0,03;0,03;;0;0;15,2;15,2;2,72;0,07;1;;;;
15.03.2019 17:32:00;690;2140;0,03;0,03;;11;8;14,5;14,9;0,94;0,31;1,01;;;;
15.03.2019 17:41:00;;;;;;;;;;;;;0,7;0,13;501;2410
15.03.2019 17:53:00;;;;;;;;;;;;;1,07;0,79;800;4630
15.03.2019 18:06:00;760;2160;0;0;0;6;6;14,7;14,7;0,14;0,09;1,004;;;;
15.03.2019 18:22:00;860;2120;0,05;0,05;;23;26;15,1;15,1;0,06;0,04;1;;;;
15.03.2019 18:28:00;750;2680;0;0;;5;4;15,1;15,1;0,06;0,06;1;;;;
15.03.2019 18:40:00;;;;;;;;;;;;;0,68;1,49;690;4540
15.03.2019 18:44:00;698;2270;0,03;0,06;;0;0;15,5;15,8;1,5;0,2;1,009;;;;
15.03.2019 18:47:00;;;;;;;;;;;;;1,01;2,05;869;5110
15.03.2019 19:18:00;866;2193;0;0;;5;2;14,9;15,2;1,36;0,22;1,01;;;;
15.03.2019 19:47:00;;;;;;;;;;;;;0;0,71;860;2500
15.03.2019 21:21:00;;;;;;;;;;;;;0,03;1,51;702;4089
15.03.2019 22:25:00;750;2164;0,01;0;;0;0;15,7;15,9;0,5;0,2;1,01;;;;
16.03.2019 2:00:00;1070;2660;0,03;0,09;;69;81;13,9;13,7;0,3;0,3;1,007;;;;
16.03.2019 2:00:00;;;;;;;;;;;;;0,03;3,04;820;3460
16.03.2019 2:00:00;;;;;;;;;;;;;0;1;782;3741
16.03.2019 2:00:00;;;;;;;;;;;;;0,02;1,01;832;2512
16.03.2019 2:00:00;701;2407;0,02;0,02;;0;0;11,7;11,8;0,4;0,1;1,006;;;;
16.03.2019 2:00:00;770;2280;0,06;0,09;;0;0;14,1;14,1;0,6;0,5;1,021;;;;
16.03.2019 2:00:00;;;;;;;;;;;;;0,02;2,54;833;2259
16.03.2019 2:00:00;710;2160;0;0;;0;1;15,3;15,2;0;0;0,999;;;;
16.03.2019 2:00:00;840;2160;0;0;;0;0;15,8;15,8;0;0;1;;;;
16.03.2019 2:00:00;700;2180;0;0;;0;0;14,2;14,3;0;0;0,999;;;;
16.03.2019 2:00:00;;;;;;;;;;;;;0;1,7;927;2415
16.03.2019 2:00:00;;;;;;;;;;;;;0,38;4,05;690;3910
16.03.2019 2:00:00;653;2158;0;0;;0;0;14,5;14,6;0,5;0;1;;;;
16.03.2019 3:06:00;;;;;;;;;;;;;0,05;2,03;751;4836
16.03.2019 4:49:00;700;2290;0;0;;0;0;15,2;15,2;0,7;0,5;1,024;;;;
16.03.2019 6:33:00;780;2530;0;0,08;;0;30;14,7;14,7;0;0;0,996;;;;
16.03.2019 9:11:00;760;2210;0;0,02;0,02;10;11;14,6;14,6;0,06;0,24;1,01;;;;
16.03.2019 9:12:00;715;2567;0;0,03;;0;0;12,9;14,8;3,3;0,6;1,024;;;;
16.03.2019 9:17:00;;;;;;;;;;;;;0,33;0,97;800;3800
16.03.2019 9:18:00;;;;;;;;;;;;;0,02;0,13;799;4760
16.03.2019 9:18:00;;;;;;;;;;;;;2,58;1,65;620;4480
16.03.2019 9:18:00;;;;;;;;;;;;;0,02;0,13;799;4760
16.03.2019 9:18:00;;;;;;;;;;;;;2,71;1,59;620;4480
16.03.2019 9:18:00;;;;;;;;;;;;;2,83;1,67;620;4480
16.03.2019 9:23:00;;;;;;;;;;;;;0,05;1,54;599;2400
16.03.2019 9:25:00;;;;;;;;;;;;;0,34;2,35;880;5090
16.03.2019 9:38:00;;;;;;;;;;;;;0,15;1,15;850;4720
16.03.2019 9:46:00;;;;;;;;;;;;;0,53;0,7;800;3950
16.03.2019 9:51:00;;;;;;;;;;;;;0,76;2,09;820;4450
16.03.2019 10:02:00;;;;;;;;;;;;;0,95;0,67;900;4270
16.03.2019 10:06:00;790;2500;0,01;0,01;;1;1;15,2;15,2;0,09;0,09;1;;;;
16.03.2019 10:11:00;;;;;;;;;;;;;0,58;1,42;820;4350
16.03.2019 10:15:00;680;2640;0,04;0,06;;58;83;15,1;14,7;1,98;0,37;1,01;;;;
16.03.2019 10:17:00;770;2410;0,098;0,008;0,008;4;3;15,56;15,6;0,03;0,03;1,001;;;;
16.03.2019 10:27:00;;;;;;;;;;;;;0,13;1,82;900;4960
16.03.2019 10:32:00;;;;;;;;;;;;;0,01;1,34;820;5050
16.03.2019 10:34:00;;;;;;;;;;;;;0;0,89;680;4030
16.03.2019 10:43:00;;;;;;;;;;;;;0;0,8;660;3990
16.03.2019 10:45:00;;;;;;;;;;;;;2,51;1,69;720;4790
16.03.2019 10:45:00;;;;;;;;;;;;;3,09;1,51;730;4800
16.03.2019 10:45:00;;;;;;;;;;;;;2,81;2,38;720;4780
16.03.2019 10:46:00;712;2301;0,01;0,01;;9;11;15;14,9;0,25;0,1;1;;;;
16.03.2019 10:51:00;;;;;;;;;;;;;1,62;0,32;798;5110
16.03.2019 10:51:00;;;;;;;;;;;;;1,25;0,32;802;5170
16.03.2019 10:51:00;;;;;;;;;;;;;1,17;0,13;809;5140
16.03.2019 10:55:00;800;2730;0,01;0,02;;32;41;14,5;14,5;0,26;0,31;1,01;;;;
16.03.2019 11:02:00;;;;;;;;;;;;;0,24;1,99;600;2170
16.03.2019 11:03:00;;;;;;;;;;;;;0,3;2,4;750;4730
16.03.2019 11:07:00;760;2280;0;0;;13;12;14,2;14,4;0,84;0,36;1,02;;;;
16.03.2019 11:13:00;;;;;;;;;;;;;2,9;1,43;800;5170
16.03.2019 11:13:00;;;;;;;;;;;;;3,26;1,49;800;5170
16.03.2019 11:13:00;;;;;;;;;;;;;2,45;1,49;800;5170
16.03.2019 11:17:00;804;2601;0,06;0,07;;0;0;15,1;14,9;0,18;0,06;1;;;;
16.03.2019 11:20:00;790;2500;0,171;0,11;0,11;3;2;15,17;15,21;0,1;0,25;1,008;;;;
16.03.2019 11:25:00;;;;;;;;;;;;;1,27;0,14;725;4840
16.03.2019 11:25:00;;;;;;;;;;;;;1,33;0,35;724;4830
16.03.2019 11:25:00;;;;;;;;;;;;;1,15;0,14;724;4830
16.03.2019 11:26:00;887;2000;0,184;0,14;0,14;62;67;15,11;15,08;0,19;0,22;1,003;;;;
16.03.2019 11:27:00;740;2330;0,04;0,09;;38;38;14,6;14,6;0,12;0,08;1;;;;
16.03.2019 11:32:00;660;2460;0,01;0,01;;0;0;15,2;15,3;2,91;0,11;1;;;;
16.03.2019 11:34:00;800;2540;0,02;0,04;0,04;11;9;15;15;0,04;0,06;1,001;;;;
16.03.2019 11:35:00;;;;;;;;;;;;;1,5;1,43;770;4720
16.03.2019 11:40:00;;;;;;;;;;;;;0,43;1,81;700;4840
16.03.2019 11:44:00;;;;;;;;;;;;;0,3;0,15;649;4240
16.03.2019 11:49:00;770;3950;0,268;0,142;0,142;62;59;15,02;15,1;0,43;0,32;1,008;;;;
16.03.2019 11:54:00;660;2400;0,07;0,15;;66;89;14,6;14,6;0,22;0,09;1;;;;
16.03.2019 11:54:00;;;;;;;;;;;;;0,03;1,31;700;4480
16.03.2019 11:58:00;760;2660;0,049;0,077;0,077;41;50;15,18;15,01;0,07;0,18;1,003;;;;
16.03.2019 12:03:00;780;2370;0,01;0,03;0,03;13;9;14,6;15,1;0,62;0,07;1,002;;;;
16.03.2019 12:05:00;;;;;;;;;;;;;0,43;1,84;600;2180
16.03.2019 12:12:00;;;;;;;;;;;;;0;1,08;820;4990
16.03.2019 12:12:00;;;;;;;;;;;;;1,21;1,31;800;4920
16.03.2019 12:13:00;;;;;;;;;;;;;1,88;1,63;810;4900
16.03.2019 12:20:00;760;2620;0;0;;10;11;14,1;14,6;1,02;0,43;1,02;;;;
16.03.2019 12:23:00;;;;;;;;;;;;;0,96;8,22;762;4530
16.03.2019 12:24:00;700;2100;0,02;0,05;0,05;22;50;15,2;15,1;0,03;0,04;0,998;;;;
16.03.2019 12:28:00;809;2854;0,08;0,07;;31;35;14,9;15,1;0,17;0,06;1;;;;
16.03.2019 12:31:00;700;2529;0,01;0,01;;2;2;14,9;14,9;0,06;0,05;1;;;;
16.03.2019 12:34:00;;;;;;;;;;;;;0,68;2,62;810;4570
16.03.2019 12:34:00;;;;;;;;;;;;;0,05;0,15;704;3900
16.03.2019 12:38:00;711;2347;0,01;0,01;;3;4;13,8;14,6;6,58;0,53;1,03;;;;
16.03.2019 12:38:00;764;2577;0,01;0;;11;12;15,4;15,3;0,12;0,46;1,02;;;;
16.03.2019 12:40:00;660;2252;0,099;0,139;0,139;19;18;14,9;14,94;0,49;0,51;1,019;;;;
16.03.2019 12:45:00;;;;;;;;;;;;;0,85;1,52;780;4880
16.03.2019 12:46:00;620;2790;0,01;0,01;;7;8;14,6;15,3;1;0,26;1,01;;;;
16.03.2019 12:50:00;840;2500;0,01;0,04;;11;12;14,5;14,6;0,37;0,18;1,01;;;;
16.03.2019 13:00:00;860;2390;0,13;0,66;0,67;91;90;14,8;14,1;0,48;0,86;1,017;;;;
16.03.2019 13:04:00;730;2600;0,2;0,1;;22;20;13,7;14,2;0,21;0,13;1;;;;
16.03.2019 13:05:00;;;;;;;;;;;;;0,38;1,21;900;4690
16.03.2019 13:14:00;;;;;;;;;;;;;0,25;0,66;760;5040
16.03.2019 13:24:00;703;2598;0,01;0,01;;4;4;15;15,1;0,16;0,09;1;;;;
16.03.2019 13:29:00;;;;;;;;;;;;;0,01;1,33;830;4870
16.03.2019 13:32:00;;;;;;;;;;;;;1,33;1,81;860;4840
16.03.2019 13:33:00;;;;;;;;;;;;;0,85;0,38;680;4600
16.03.2019 13:46:00;;;;;;;;;;;;;0,3;1,6;800;5180
16.03.2019 13:48:00;;;;;;;;;;;;;0,16;2,07;900;4760
16.03.2019 13:49:00;;;;;;;;;;;;;0,84;1,32;790;5130
16.03.2019 13:54:00;780;2710;0,02;0,01;0,01;4;4;15,1;15,1;0,01;0,02;1;;;;
16.03.2019 14:02:00;810;2420;0,14;0,12;;91;82;13,6;14,4;1,96;0,44;1,01;;;;
16.03.2019 14:05:00;;;;;;;;;;;;;0,27;1,15;900;4760
16.03.2019 14:08:00;760;2630;0,05;0,01;0,01;9;14;13,8;13,7;0,16;0,02;1;;;;
16.03.2019 14:17:00;754;2307;0,05;0,05;;8;7;15;15,1;1,3;0,22;1,01;;;;
16.03.2019 14:19:00;;;;;;;;;;;;;0,01;0,13;781;3740
16.03.2019 14:19:00;700;2540;0;0,01;;11;13;14,4;14,6;0,82;0,3;1,01;;;;
16.03.2019 14:27:00;;;;;;;;;;;;;2,83;1,04;800;4840
16.03.2019 14:27:00;;;;;;;;;;;;;3,63;0,96;800;4910
16.03.2019 14:27:00;;;;;;;;;;;;;1,37;0,94;800;4660
16.03.2019 14:27:00;;;;;;;;;;;;;0,07;0,59;830;2490
16.03.2019 14:28:00;750;2680;0,02;0,02;;5;5;15,3;15,4;0,09;0,05;1;;;;
16.03.2019 14:32:00;;;;;;;;;;;;;1,35;0,91;760;4620
16.03.2019 14:37:00;;;;;;;;;;;;;3,64;1,45;901;4920
16.03.2019 14:37:00;750;2880;0,02;0;0;9;2;14;15,1;4,69;0,03;1,001;;;;
16.03.2019 14:37:00;;;;;;;;;;;;;1,95;1,41;911;4920
16.03.2019 14:37:00;;;;;;;;;;;;;0,95;1,78;899;4930
16.03.2019 14:42:00;676;2705;0,01;0,05;;3;22;14,9;14,7;0,07;0,03;1;;;;
16.03.2019 14:43:00;730;2550;0,01;0,05;;27;33;13,9;14,3;1,45;0,46;1,02;;;;
16.03.2019 14:43:00;;;;;;;;;;;;;0;1,29;700;3970
16.03.2019 14:47:00;910;2600;0,3;0,3;0,3;70;70;14,7;14,6;0,5;0,5;1,011;;;;
16.03.2019 14:53:00;;;;;;;;;;;;;0,91;0,66;806;4030
16.03.2019 14:57:00;;;;;;;;;;;;;0,8;1,25;680;4580
16.03.2019 15:04:00;710;2270;0,06;0,02;;94;43;14,6;14,7;0,33;0,11;1;;;;
16.03.2019 15:07:00;;;;;;;;;;;;;0,14;1,85;850;5040
16.03.2019 15:16:00;796;2709;0,01;0,05;;14;26;15,1;15,1;0,08;0,04;1;;;;
16.03.2019 15:30:00;;;;;;;;;;;;;0;1,09;830;3910
16.03.2019 15:34:00;;;;;;;;;;;;;0,01;0,6;760;2530
16.03.2019 15:48:00;;;;;;;;;;;;;0;0,51;721;2623
16.03.2019 15:52:00;650;2680;0,01;0,01;;8;14;14,4;15,5;1,16;0,35;1,01;;;;
16.03.2019 16:04:00;;;;;;;;;;;;;0;0,5;700;2500
16.03.2019 16:10:00;700;2490;0,01;0,01;;20;23;14,9;14,8;0,5;0,15;1,01;;;;
16.03.2019 16:23:00;698;2579;0,01;0,01;;6;6;15;15,3;0,77;0,11;1;;;;
16.03.2019 22:56:00;;;;;;;;;;;;;0,02;2,02;910;3710
16.03.2019 23:20:00;;;;;;;;;;;;;0,02;4,05;870;4210
18.03.2019 1:23:00;;;;;;;;;;;;;0,28;2,22;508;2367
18.03.2019 2:00:00;890;2170;0;0;;46;45;13,9;13,9;0,5;0,4;1,02;;;;
18.03.2019 2:00:00;;;;;;;;;;;;;1,49;1,52;810;3840
18.03.2019 2:00:00;820;2180;0,42;0,05;;50;25;14,9;15,3;0,9;0,7;1,03;;;;
18.03.2019 2:00:00;671;2420;0;0;;11;0;15,4;15,5;0,5;0,3;1,013;;;;
18.03.2019 2:00:00;680;2230;0;0;;0;0;15,7;15,8;0,3;0,3;1,013;;;;
18.03.2019 2:00:00;890;2630;0,25;0,19;;84;65;13,3;14,8;3,2;0,7;1,023;;;;
18.03.2019 2:00:00;793;2393;0;0;;0;0;15,2;15,4;0,7;0,5;1,022;;;;
18.03.2019 2:00:00;560;2580;0;0;;15;13;13,7;13,7;0,4;0,3;1,017;;;;
18.03.2019 2:00:00;745;2260;0;0;;0;0;14,8;15,4;2;0,4;1,02;;;;
18.03.2019 2:00:00;612;2495;0;0;;0;0;15;15,7;1,1;0,6;1,026;;;;
18.03.2019 2:00:00;992;2380;0;0;;0;0;15,6;15,8;0,3;0;1,002;;;;
18.03.2019 2:00:00;710;2430;0,3;0,17;;45;0;15,3;15,3;-0,1;-0,1;0,992;;;;
18.03.2019 2:00:00;;;;;;;;;;;;;1,58;2,52;700;4350
18.03.2019 2:00:00;;;;;;;;;;;;;0;2,02;775;2480
18.03.2019 2:00:00;;;;;;;;;;;;;0,03;0,51;980;2514
18.03.2019 2:00:00;;;;;;;;;;;;;0;0,51;781;2598
18.03.2019 2:00:00;;;;;;;;;;;;;2,56;1,7;857;4665
18.03.2019 2:00:00;;;;;;;;;;;;;0,01;2,62;657;2206
18.03.2019 2:00:00;;;;;;;;;;;;;0,05;3,03;810;4220
18.03.2019 2:00:00;;;;;;;;;;;;;1,31;2,03;802;4923
18.03.2019 2:00:00;;;;;;;;;;;;;0,15;2,52;753;4053
18.03.2019 2:00:00;777;2293;0;0,01;;0;0;14,7;14,7;0,6;0,4;1,017;;;;
18.03.2019 3:20:00;;;;;;;;;;;;;0;5,37;508;2338
18.03.2019 3:20:00;;;;;;;;;;;;;0,03;0,51;700;2565
18.03.2019 7:17:00;640;2300;0;0;;0;0;15,9;15,8;0,2;0,3;1,011;;;;
18.03.2019 8:03:00;880;2600;0;0,04;;52;48;15,9;15,7;0,1;0,3;1,011;;;;
18.03.2019 8:28:00;700;3660;0,012;0,054;0,054;35;59;15,14;15,19;0,18;0,06;0,998;;;;
18.03.2019 8:39:00;;;;;;;;;;;;;0,04;4,06;987;2373
18.03.2019 9:04:00;753;2340;0;0;;0;0;15,4;15,4;0;0;1;;;;
18.03.2019 9:04:00;;;;;;;;;;;;;0,04;2,91;600;2110
18.03.2019 9:04:00;680;2410;0,03;0,06;0,06;3;2;14,58;15,43;0,28;0,05;1;;;;
18.03.2019 9:06:00;690;2581;0,01;0,19;;35;64;15,1;15,3;3,04;0,11;1;;;;
18.03.2019 9:10:00;;;;;;;;;;;;;0,32;1,54;710;4620
